iso,year,month,nlsum
"AZE",2022,4,465380.23
"AZE",2022,5,147776.34
"AZE",2022,6,0
"AZE",2022,7,0
"AZE",2022,8,439555.34
"AZE",2022,9,486814.38
"AZE",2022,10,474287.86
"AZE",2022,11,467267.93
"AZE",2022,12,544758.85
"AZE",2023,1,579962.12
"AZE",2023,2,595560.3
"AZE",2023,3,490094.46
"AZE",2023,4,470354.25
"AZE",2023,5,0
"AZE",2023,6,0
"AZE",2023,7,0
"AZE",2023,8,509407.69
"AZE",2023,9,561121.21
"AZE",2023,10,510538
"AZE",2023,11,654612.35
"AZE",2023,12,507859.35
"AZE",2024,1,660376.13
"AZE",2024,2,644764.89
"AZE",2024,3,517408.31
"AZE",2024,4,563581.21
"AZE",2024,5,223128.17
"BDI",2013,1,2019.8
"BDI",2013,2,22506.78
"BDI",2013,3,14742.01
"BDI",2013,4,23179
"BDI",2013,5,9565.84
"BDI",2013,6,10763.34
"BDI",2013,7,7505
"BDI",2013,8,32636.42
"BDI",2013,9,29235.07
"BDI",2013,10,11571.76
"BDI",2013,11,21198.84
"BDI",2013,12,5950.07
"BDI",2014,1,15126.62
"BDI",2014,2,12542.22
"BDI",2014,3,19445.1
"BDI",2014,4,25196.36
"BDI",2014,5,9262.78
"BDI",2014,6,4931.41
"BDI",2014,7,12509.41
"BDI",2014,8,27359.02
"BDI",2014,9,17126.55
"BDI",2014,10,3953.91
"BDI",2014,11,2497.09
"BDI",2014,12,5098.84
"BDI",2015,1,19615.99
"BDI",2015,2,41045.23
"BDI",2015,3,31032.14
"BDI",2015,4,4986.63
"BDI",2015,5,3696.21
"BDI",2015,6,4793.75
"BDI",2015,7,9297.46
"BDI",2015,8,57265.21
"BDI",2015,9,31245.88
"BDI",2015,10,25823.96
"BDI",2015,11,5142.7
"BDI",2015,12,3937.34
"BDI",2016,1,1695.17
"BDI",2016,2,4907.85
"BDI",2016,3,7639.33
"BDI",2016,4,27926.11
"BDI",2016,5,13798.71
"BDI",2016,6,7029.74
"BDI",2016,7,8175.32
"BDI",2016,8,15462.01
"BDI",2016,9,19390.42
"BDI",2016,10,7780.91
"BDI",2016,11,9193.31
"BDI",2016,12,4703.34
"BDI",2017,1,15299.29
"BDI",2017,2,31091.39
"BDI",2017,3,48430.69
"BDI",2017,4,65631.3
"BDI",2017,5,20913.07
"BDI",2017,6,18832.85
"BDI",2017,7,19958.12
"BDI",2017,8,19020.56
"BDI",2017,9,40707.68
"BDI",2017,10,35375.66
"BDI",2017,11,26880.65
"BDI",2017,12,29576.77
"BDI",2018,1,23634.94
"BDI",2018,2,17402.83
"BDI",2018,3,53230.03
"BDI",2018,4,33557.07
"BDI",2018,5,33045.86
"BDI",2018,6,22413.14
"BDI",2018,7,23922.36
"BDI",2018,8,28395.86
"BDI",2018,9,32662.69
"BDI",2018,10,32305.74
"BDI",2018,11,32135.31
"BDI",2018,12,23948.17
"BDI",2019,1,10233.62
"BDI",2019,2,25251.86
"BDI",2019,3,24859.66
"BDI",2019,4,25380.41
"BDI",2019,5,26213.3
"BDI",2019,6,18554.02
"BDI",2019,7,14766.4
"BDI",2019,8,27321.98
"BDI",2019,9,23002.01
"BDI",2019,10,29620.61
"BDI",2019,11,33914.7
"BDI",2019,12,15984.55
"BDI",2020,1,17534.14
"BDI",2020,2,31191.57
"BDI",2020,3,37640.46
"BDI",2020,4,46358.41
"BDI",2020,5,27674.85
"BDI",2020,6,24860
"BDI",2020,7,37242.16
"BDI",2020,8,46474.3
"BDI",2020,9,38892.62
"BDI",2020,10,47723.94
"BDI",2020,11,44773.83
"BDI",2020,12,33806.91
"BDI",2021,1,21790.15
"BDI",2021,2,11008.54
"BDI",2021,3,51316.9
"BDI",2021,4,42148.61
"BDI",2021,5,39196.55
"BDI",2021,6,31140.54
"BDI",2021,7,33094.95
"BDI",2021,8,62221.93
"BDI",2021,9,53960.48
"BDI",2021,10,41613.94
"BDI",2021,11,42671.4
"BDI",2021,12,28947.01
"BDI",2022,1,32763.15
"BDI",2022,2,30254.98
"BDI",2022,3,35553.77
"BDI",2022,4,46636.32
"BDI",2022,5,38283.86
"BDI",2022,6,39844.06
"BDI",2022,7,17563.37
"BDI",2022,8,39815.25
"BDI",2022,9,57358.28
"BDI",2022,10,58917.38
"BDI",2022,11,25723.73
"BDI",2022,12,34939.25
"BDI",2023,1,30014.88
"BDI",2023,2,20484.41
"BDI",2023,3,60357.17
"BDI",2023,4,64919.58
"BDI",2023,5,40946.91
"BDI",2023,6,43116.28
"BDI",2023,7,47107.55
"BDI",2023,8,57262.32
"BDI",2023,9,60007.69
"BDI",2023,10,60124.72
"BDI",2023,11,46646.75
"BDI",2023,12,52507
"BDI",2024,1,27106.91
"BDI",2024,2,47473.31
"BDI",2024,3,60863.24
"BDI",2024,4,49465.76
"BDI",2024,5,49114.9
"BEL",2013,1,1516627.6
"BEL",2013,2,1103824.5
"BEL",2013,3,1357488.5
"BEL",2013,4,1201034.2
"BEL",2013,5,0
"BEL",2013,6,0
"BEL",2013,7,0
"BEL",2013,8,0
"BEL",2013,9,934174.93
"BEL",2013,10,1057601.7
"BEL",2013,11,944574.09
"BEL",2013,12,884521.65
"BEL",2014,1,967535.19
"BEL",2014,2,1116475.7
"BEL",2014,3,1124918.1
"BEL",2014,4,161175.66
"BEL",2014,5,0
"BEL",2014,6,0
"BEL",2014,7,0
"BEL",2014,8,0
"BEL",2014,9,1048225.7
"BEL",2014,10,1011834.4
"BEL",2014,11,998513.51
"BEL",2014,12,1096043.2
"BEL",2015,1,1186460.8
"BEL",2015,2,1143095.2
"BEL",2015,3,1164531.1
"BEL",2015,4,0
"BEL",2015,5,0
"BEL",2015,6,0
"BEL",2015,7,0
"BEL",2015,8,0
"BEL",2015,9,985158.36
"BEL",2015,10,910608.29
"BEL",2015,11,860004.22
"BEL",2015,12,1070221.6
"BEL",2016,1,1077277.3
"BEL",2016,2,1031589.6
"BEL",2016,3,1166593
"BEL",2016,4,83635.48
"BEL",2016,5,0
"BEL",2016,6,0
"BEL",2016,7,0
"BEL",2016,8,0
"BEL",2016,9,1070960.8
"BEL",2016,10,1013965.8
"BEL",2016,11,1032945.8
"BEL",2016,12,1052085
"BEL",2017,1,1112093.6
"BEL",2017,2,961457.32
"BEL",2017,3,1148526.3
"BEL",2017,4,1208765.8
"BEL",2017,5,0
"BEL",2017,6,0
"BEL",2017,7,0
"BEL",2017,8,0
"BEL",2017,9,1099710.8
"BEL",2017,10,972479.15
"BEL",2017,11,1001665.8
"BEL",2017,12,865130.95
"BEL",2018,1,1021362.4
"BEL",2018,2,1137836.5
"BEL",2018,3,1087102.8
"BEL",2018,4,23133.66
"BEL",2018,5,0
"BEL",2018,6,0
"BEL",2018,7,0
"BEL",2018,8,0
"BEL",2018,9,1107496.6
"BEL",2018,10,1166321.5
"BEL",2018,11,1213679.2
"BEL",2018,12,1017907.1
"BEL",2019,1,949567.22
"BEL",2019,2,1175299.2
"BEL",2019,3,1165032.5
"BEL",2019,4,1161474.4
"BEL",2019,5,0
"BEL",2019,6,0
"BEL",2019,7,0
"BEL",2019,8,0
"BEL",2019,9,881702.74
"BEL",2019,10,925570.8
"BEL",2019,11,1005157.6
"BEL",2019,12,1115893.6
"BEL",2020,1,935472.13
"BEL",2020,2,1215407.1
"BEL",2020,3,1159748.8
"BEL",2020,4,0
"BEL",2020,5,0
"BEL",2020,6,0
"BEL",2020,7,0
"BEL",2020,8,0
"BEL",2020,9,1065230.4
"BEL",2020,10,1030065.6
"BEL",2020,11,1043067.2
"BEL",2020,12,1010591.9
"BEL",2021,1,1075404.6
"BEL",2021,2,1929111.9
"BEL",2021,3,1080708.4
"BEL",2021,4,611310.44
"BEL",2021,5,0
"BEL",2021,6,0
"BEL",2021,7,0
"BEL",2021,8,0
"BEL",2021,9,1045435.6
"BEL",2021,10,1033390.3
"BEL",2021,11,958009.63
"BEL",2021,12,898936.93
"BEL",2022,1,968200.55
"BEL",2022,2,1048096.1
"BEL",2022,3,1196930
"BEL",2022,4,54553.73
"BEL",2022,5,0
"BEL",2022,6,0
"BEL",2022,7,0
"BEL",2022,8,0
"BEL",2022,9,936154.47
"BEL",2022,10,1001989.8
"BEL",2022,11,829289.02
"BEL",2022,12,798032.36
"BEL",2023,1,892984.59
"BEL",2023,2,796957.67
"BEL",2023,3,776605.01
"BEL",2023,4,0
"BEL",2023,5,0
"BEL",2023,6,0
"BEL",2023,7,0
"BEL",2023,8,0
"BEL",2023,9,828767.13
"BEL",2023,10,850809.89
"BEL",2023,11,825543.22
"BEL",2023,12,818120.67
"BEL",2024,1,1043783.1
"BEL",2024,2,733091.11
"BEL",2024,3,932744.31
"BEL",2024,4,62856.92
"BEL",2024,5,0
"BEN",2013,1,55350.52
"BEN",2013,2,96659.43
"BEN",2013,3,95977.24
"BEN",2013,4,56238.45
"BEN",2013,5,71122.76
"BEN",2013,6,87051.61
"BEN",2013,7,25652.12
"BEN",2013,8,69884.73
"BEN",2013,9,37634.16
"BEN",2013,10,74568.53
"BEN",2013,11,72392.68
"BEN",2013,12,60684.05
"BEN",2014,1,76710.22
"BEN",2014,2,64390.63
"BEN",2014,3,69500.26
"BEN",2014,4,60969.62
"BEN",2014,5,50928.24
"BEN",2014,6,35376.67
"BEN",2014,7,32986.72
"BEN",2014,8,85310.04
"BEN",2014,9,45803.73
"BEN",2014,10,19890.8
"BEN",2014,11,52058.5
"BEN",2014,12,64696.81
"BEN",2015,1,98268.76
"BEN",2015,2,111206.55
"BEN",2015,3,82307.17
"BEN",2015,4,40307.11
"BEN",2015,5,39940.08
"BEN",2015,6,59650.22
"BEN",2015,7,25347.77
"BEN",2015,8,48824.08
"BEN",2015,9,80486.88
"BEN",2015,10,50029.34
"BEN",2015,11,63915.37
"BEN",2015,12,86498.75
"BEN",2016,1,49539.59
"BEN",2016,2,63824.6
"BEN",2016,3,33234.13
"BEN",2016,4,49896.66
"BEN",2016,5,69207.72
"BEN",2016,6,46240.73
"BEN",2016,7,31225.88
"BEN",2016,8,22148.42
"BEN",2016,9,36041.06
"BEN",2016,10,56782.8
"BEN",2016,11,44023.13
"BEN",2016,12,85087.66
"BEN",2017,1,75449.95
"BEN",2017,2,148755.77
"BEN",2017,3,195568.1
"BEN",2017,4,190873.02
"BEN",2017,5,172042.6
"BEN",2017,6,205392.51
"BEN",2017,7,99400.85
"BEN",2017,8,113146.37
"BEN",2017,9,140689.62
"BEN",2017,10,235877.49
"BEN",2017,11,194271.07
"BEN",2017,12,151090.76
"BEN",2018,1,116270.51
"BEN",2018,2,122284.58
"BEN",2018,3,207493.08
"BEN",2018,4,159518.51
"BEN",2018,5,196722.19
"BEN",2018,6,117886.5
"BEN",2018,7,141838.49
"BEN",2018,8,154593.25
"BEN",2018,9,154771.58
"BEN",2018,10,185761.48
"BEN",2018,11,186274.95
"BEN",2018,12,141421.82
"BEN",2019,1,65086.5
"BEN",2019,2,151466.59
"BEN",2019,3,181729.16
"BEN",2019,4,120978.62
"BEN",2019,5,146943.09
"BEN",2019,6,117579.32
"BEN",2019,7,77824.72
"BEN",2019,8,89135.43
"BEN",2019,9,99247.22
"BEN",2019,10,148625.43
"BEN",2019,11,142917.21
"BEN",2019,12,139337.21
"BEN",2020,1,77493.07
"BEN",2020,2,224760.53
"BEN",2020,3,184362.07
"BEN",2020,4,205207.64
"BEN",2020,5,160904.93
"BEN",2020,6,161389.34
"BEN",2020,7,126301.22
"BEN",2020,8,164948.38
"BEN",2020,9,156386.44
"BEN",2020,10,211560.63
"BEN",2020,11,216329.46
"BEN",2020,12,224960.23
"BEN",2021,1,305679.48
"BEN",2021,2,223574.07
"BEN",2021,3,191217.79
"BEN",2021,4,197616.01
"BEN",2021,5,200041.88
"BEN",2021,6,177093.08
"BEN",2021,7,156006.12
"BEN",2021,8,181091.79
"BEN",2021,9,161277.26
"BEN",2021,10,209827.38
"BEN",2021,11,200244.09
"BEN",2021,12,206481.81
"BEN",2022,1,188413.43
"BEN",2022,2,244871.08
"BEN",2022,3,212138.76
"BEN",2022,4,218984.36
"BEN",2022,5,272544.66
"BEN",2022,6,212335.24
"BEN",2022,7,64672.54
"BEN",2022,8,194557.16
"BEN",2022,9,226517.56
"BEN",2022,10,255214.66
"BEN",2022,11,244894.39
"BEN",2022,12,233957.07
"BEN",2023,1,147454.56
"BEN",2023,2,229040.09
"BEN",2023,3,264824.34
"BEN",2023,4,259602.95
"BEN",2023,5,213895.33
"BEN",2023,6,205615.32
"BEN",2023,7,164582.77
"BEN",2023,8,178047.71
"BEN",2023,9,215220.83
"BEN",2023,10,252159.42
"BEN",2023,11,251424.49
"BEN",2023,12,224768.05
"BEN",2024,1,182803.34
"BEN",2024,2,227386.08
"BEN",2024,3,225670.67
"BEN",2024,4,267665.31
"BEN",2024,5,178731.89
"BFA",2013,1,116514.64
"BFA",2013,2,195061.63
"BFA",2013,3,190806.95
"BFA",2013,4,83178.52
"BFA",2013,5,173928.82
"BFA",2013,6,221113.6
"BFA",2013,7,44507.27
"BFA",2013,8,126915.91
"BFA",2013,9,86273.2
"BFA",2013,10,161859.81
"BFA",2013,11,231950.25
"BFA",2013,12,136973.99
"BFA",2014,1,120883.4
"BFA",2014,2,158464.22
"BFA",2014,3,151099.35
"BFA",2014,4,120534.05
"BFA",2014,5,167476.8
"BFA",2014,6,66306.81
"BFA",2014,7,51013.54
"BFA",2014,8,140902.45
"BFA",2014,9,118187.26
"BFA",2014,10,60508.99
"BFA",2014,11,60121.03
"BFA",2014,12,113160.37
"BFA",2015,1,154431.07
"BFA",2015,2,356642.39
"BFA",2015,3,239820.24
"BFA",2015,4,120614.78
"BFA",2015,5,93739.68
"BFA",2015,6,162660.94
"BFA",2015,7,49690.02
"BFA",2015,8,99812.44
"BFA",2015,9,116703.12
"BFA",2015,10,96716.95
"BFA",2015,11,184929.75
"BFA",2015,12,145022.73
"BFA",2016,1,100273.15
"BFA",2016,2,93195.72
"BFA",2016,3,78256.93
"BFA",2016,4,127257.93
"BFA",2016,5,197977.08
"BFA",2016,6,101415.7
"BFA",2016,7,72642.42
"BFA",2016,8,62624.13
"BFA",2016,9,68577.45
"BFA",2016,10,129172.72
"BFA",2016,11,94752.88
"BFA",2016,12,143092.74
"BFA",2017,1,150016.01
"BFA",2017,2,299523.86
"BFA",2017,3,391606.63
"BFA",2017,4,393225.68
"BFA",2017,5,386755.71
"BFA",2017,6,372355.13
"BFA",2017,7,242438.78
"BFA",2017,8,264535.8
"BFA",2017,9,340788.96
"BFA",2017,10,569692.97
"BFA",2017,11,411563.68
"BFA",2017,12,275740.15
"BFA",2018,1,239055.04
"BFA",2018,2,218533.51
"BFA",2018,3,465011.72
"BFA",2018,4,376094.09
"BFA",2018,5,492844.22
"BFA",2018,6,345839.5
"BFA",2018,7,339685.63
"BFA",2018,8,394579.63
"BFA",2018,9,296765.95
"BFA",2018,10,383629.87
"BFA",2018,11,371887.77
"BFA",2018,12,275344.02
"BFA",2019,1,104060.42
"BFA",2019,2,233222.32
"BFA",2019,3,335355.93
"BFA",2019,4,286108.84
"BFA",2019,5,314795.96
"BFA",2019,6,354495.64
"BFA",2019,7,155845.05
"BFA",2019,8,239191.37
"BFA",2019,9,220541.45
"BFA",2019,10,353739.08
"BFA",2019,11,283613.3
"BFA",2019,12,227287.37
"BFA",2020,1,112012.47
"BFA",2020,2,392453.22
"BFA",2020,3,385746.01
"BFA",2020,4,494704.72
"BFA",2020,5,388812.49
"BFA",2020,6,355798.7
"BFA",2020,7,294306.06
"BFA",2020,8,389486.37
"BFA",2020,9,325659.5
"BFA",2020,10,462759.92
"BFA",2020,11,568854.91
"BFA",2020,12,481275.83
"BFA",2021,1,304992.85
"BFA",2021,2,370869.87
"BFA",2021,3,466218.31
"BFA",2021,4,503910.62
"BFA",2021,5,484189.18
"BFA",2021,6,437152.17
"BFA",2021,7,417082.09
"BFA",2021,8,518847.98
"BFA",2021,9,412051.49
"BFA",2021,10,483748.47
"BFA",2021,11,519894.89
"BFA",2021,12,470993.45
"BFA",2022,1,360305.81
"BFA",2022,2,422752.77
"BFA",2022,3,444576.92
"BFA",2022,4,480927.77
"BFA",2022,5,609510.85
"BFA",2022,6,546961.3
"BFA",2022,7,84210.99
"BFA",2022,8,373662.4
"BFA",2022,9,464237.02
"BFA",2022,10,607882.23
"BFA",2022,11,514429.98
"BFA",2022,12,458554.8
"BFA",2023,1,321721.73
"BFA",2023,2,458217.51
"BFA",2023,3,512722.53
"BFA",2023,4,566257.43
"BFA",2023,5,548127.51
"BFA",2023,6,510059.16
"BFA",2023,7,367869.11
"BFA",2023,8,446645.21
"BFA",2023,9,502518.67
"BFA",2023,10,573869.92
"BFA",2023,11,706141.77
"BFA",2023,12,476563.16
"BFA",2024,1,433726.03
"BFA",2024,2,489255.89
"BFA",2024,3,534224.59
"BFA",2024,4,583348.05
"BFA",2024,5,434471.81
"BGD",2013,1,198296.31
"BGD",2013,2,302340.63
"BGD",2013,3,303363.84
"BGD",2013,4,315719.37
"BGD",2013,5,261344.7
"BGD",2013,6,237096.35
"BGD",2013,7,90953.71
"BGD",2013,8,73025.77
"BGD",2013,9,121999.17
"BGD",2013,10,381417.14
"BGD",2013,11,293757.77
"BGD",2013,12,247659.5
"BGD",2014,1,255496.84
"BGD",2014,2,318294.73
"BGD",2014,3,374240.66
"BGD",2014,4,339474.91
"BGD",2014,5,268894.6
"BGD",2014,6,227801.52
"BGD",2014,7,204560.61
"BGD",2014,8,180198.23
"BGD",2014,9,298966.5
"BGD",2014,10,301138.69
"BGD",2014,11,195006.12
"BGD",2014,12,312557.2
"BGD",2015,1,335659.11
"BGD",2015,2,400963.67
"BGD",2015,3,442835.2
"BGD",2015,4,357001.37
"BGD",2015,5,334803.25
"BGD",2015,6,242880.53
"BGD",2015,7,252850.06
"BGD",2015,8,206796.58
"BGD",2015,9,243924.2
"BGD",2015,10,333585.1
"BGD",2015,11,340807.85
"BGD",2015,12,321336.63
"BGD",2016,1,237546.01
"BGD",2016,2,244830.62
"BGD",2016,3,297291.48
"BGD",2016,4,277999.63
"BGD",2016,5,325028.34
"BGD",2016,6,292652.89
"BGD",2016,7,201073.45
"BGD",2016,8,219454.55
"BGD",2016,9,315984.54
"BGD",2016,10,312850.95
"BGD",2016,11,298452.91
"BGD",2016,12,283831.29
"BGD",2017,1,386485.4
"BGD",2017,2,438521.48
"BGD",2017,3,441775.7
"BGD",2017,4,440403.8
"BGD",2017,5,476818.57
"BGD",2017,6,372065.32
"BGD",2017,7,286618.66
"BGD",2017,8,343141.66
"BGD",2017,9,387021.57
"BGD",2017,10,540245.98
"BGD",2017,11,486148.98
"BGD",2017,12,419741.25
"BGD",2018,1,403214.9
"BGD",2018,2,520137.59
"BGD",2018,3,510938.5
"BGD",2018,4,530468.88
"BGD",2018,5,476732.19
"BGD",2018,6,442544.56
"BGD",2018,7,373062.54
"BGD",2018,8,375806.95
"BGD",2018,9,466793.5
"BGD",2018,10,460418.6
"BGD",2018,11,460899.2
"BGD",2018,12,438892.39
"BGD",2019,1,415171.26
"BGD",2019,2,498209.49
"BGD",2019,3,470156.63
"BGD",2019,4,476685.48
"BGD",2019,5,469674.12
"BGD",2019,6,451516.46
"BGD",2019,7,319279.06
"BGD",2019,8,355119.87
"BGD",2019,9,357943.16
"BGD",2019,10,510497.17
"BGD",2019,11,448004.55
"BGD",2019,12,398808.55
"BGD",2020,1,339293.33
"BGD",2020,2,540409.26
"BGD",2020,3,586109.82
"BGD",2020,4,623335.39
"BGD",2020,5,493680.3
"BGD",2020,6,406172.52
"BGD",2020,7,164937.3
"BGD",2020,8,341511.29
"BGD",2020,9,239566
"BGD",2020,10,465117.06
"BGD",2020,11,570462.09
"BGD",2020,12,492915.12
"BGD",2021,1,445698.32
"BGD",2021,2,529300.55
"BGD",2021,3,559684.4
"BGD",2021,4,619956.36
"BGD",2021,5,567957.56
"BGD",2021,6,481321.92
"BGD",2021,7,319889.02
"BGD",2021,8,210879.34
"BGD",2021,9,380507.92
"BGD",2021,10,572678.77
"BGD",2021,11,571882.27
"BGD",2021,12,592125.32
"BGD",2022,1,573733.89
"BGD",2022,2,574111.11
"BGD",2022,3,673788.17
"BGD",2022,4,632096.52
"BGD",2022,5,668462.74
"BGD",2022,6,533611.88
"BGD",2022,7,201208.06
"BGD",2022,8,418011.41
"BGD",2022,9,547345.07
"BGD",2022,10,549146.89
"BGD",2022,11,633307.51
"BGD",2022,12,528600.08
"BGD",2023,1,576863.21
"BGD",2023,2,573980.31
"BGD",2023,3,620450.32
"BGD",2023,4,696188.82
"BGD",2023,5,665465.47
"BGD",2023,6,526022.05
"BGD",2023,7,472118.49
"BGD",2023,8,276553.7
"BGD",2023,9,644562.06
"BGD",2023,10,678238.47
"BGD",2023,11,715269.21
"BGD",2023,12,633669.36
"BGD",2024,1,555561.3
"BGD",2024,2,657369.61
"BGD",2024,3,755209.96
"BGD",2024,4,686813.27
"BGD",2024,5,666316.92
"BGR",2013,1,506261.56
"BGR",2013,2,324101.23
"BGR",2013,3,387035.05
"BGR",2013,4,334330.02
"BGR",2013,5,0
"BGR",2013,6,0
"BGR",2013,7,0
"BGR",2013,8,220723.66
"BGR",2013,9,381426.01
"BGR",2013,10,414003.94
"BGR",2013,11,469776.21
"BGR",2013,12,360630.24
"BGR",2014,1,447774.33
"BGR",2014,2,442173.48
"BGR",2014,3,275381.15
"BGR",2014,4,360456.66
"BGR",2014,5,0
"BGR",2014,6,0
"BGR",2014,7,0
"BGR",2014,8,448053.9
"BGR",2014,9,357652.14
"BGR",2014,10,347844.55
"BGR",2014,11,267668.82
"BGR",2014,12,701155.98
"BGR",2015,1,489068.08
"BGR",2015,2,509345.13
"BGR",2015,3,419231.87
"BGR",2015,4,273331.7
"BGR",2015,5,0
"BGR",2015,6,0
"BGR",2015,7,0
"BGR",2015,8,329325.14
"BGR",2015,9,308356.83
"BGR",2015,10,240613.02
"BGR",2015,11,431835.54
"BGR",2015,12,366141.79
"BGR",2016,1,484820.75
"BGR",2016,2,353399.49
"BGR",2016,3,298062.63
"BGR",2016,4,337168.27
"BGR",2016,5,0
"BGR",2016,6,0
"BGR",2016,7,0
"BGR",2016,8,331150.76
"BGR",2016,9,336606.4
"BGR",2016,10,394536.55
"BGR",2016,11,408299.79
"BGR",2016,12,458370.93
"BGR",2017,1,846405.87
"BGR",2017,2,630548.19
"BGR",2017,3,498968.27
"BGR",2017,4,493911.82
"BGR",2017,5,0
"BGR",2017,6,0
"BGR",2017,7,0
"BGR",2017,8,508645.56
"BGR",2017,9,502378.64
"BGR",2017,10,589321.27
"BGR",2017,11,535001.35
"BGR",2017,12,535431.62
"BGR",2018,1,647334.57
"BGR",2018,2,481695.91
"BGR",2018,3,530825.53
"BGR",2018,4,466825.42
"BGR",2018,5,0
"BGR",2018,6,0
"BGR",2018,7,0
"BGR",2018,8,455643.38
"BGR",2018,9,448300.76
"BGR",2018,10,477133.05
"BGR",2018,11,505273.67
"BGR",2018,12,478586.62
"BGR",2019,1,697597.59
"BGR",2019,2,471621.95
"BGR",2019,3,483421.98
"BGR",2019,4,532891.47
"BGR",2019,5,0
"BGR",2019,6,0
"BGR",2019,7,0
"BGR",2019,8,462424.21
"BGR",2019,9,489293.86
"BGR",2019,10,571487.58
"BGR",2019,11,505208.68
"BGR",2019,12,582069.66
"BGR",2020,1,438330.93
"BGR",2020,2,572644.11
"BGR",2020,3,511516.99
"BGR",2020,4,520782.39
"BGR",2020,5,0
"BGR",2020,6,0
"BGR",2020,7,0
"BGR",2020,8,531661.54
"BGR",2020,9,504008.37
"BGR",2020,10,562965.96
"BGR",2020,11,622988.08
"BGR",2020,12,480072.23
"BGR",2021,1,702587.12
"BGR",2021,2,819741.41
"BGR",2021,3,508223.3
"BGR",2021,4,516602.27
"BGR",2021,5,0
"BGR",2021,6,0
"BGR",2021,7,0
"BGR",2021,8,426399.51
"BGR",2021,9,535009.42
"BGR",2021,10,530258.87
"BGR",2021,11,576776.89
"BGR",2021,12,640810.66
"BGR",2022,1,594809.92
"BGR",2022,2,639081.24
"BGR",2022,3,605448.87
"BGR",2022,4,597882.6
"BGR",2022,5,0
"BGR",2022,6,0
"BGR",2022,7,0
"BGR",2022,8,413963.51
"BGR",2022,9,586024.9
"BGR",2022,10,598260.72
"BGR",2022,11,557339.68
"BGR",2022,12,590920.89
"BGR",2023,1,602954.84
"BGR",2023,2,660230.75
"BGR",2023,3,595009.17
"BGR",2023,4,538788.36
"BGR",2023,5,0
"BGR",2023,6,0
"BGR",2023,7,0
"BGR",2023,8,599745.91
"BGR",2023,9,579902.69
"BGR",2023,10,644457.83
"BGR",2023,11,658721.9
"BGR",2023,12,657675.49
"BGR",2024,1,807959.17
"BGR",2024,2,627793.04
"BGR",2024,3,639130.9
"BGR",2024,4,658728.41
"BGR",2024,5,0
"BIH",2013,1,166361.65
"BIH",2013,2,262634.81
"BIH",2013,3,207308.85
"BIH",2013,4,157760.99
"BIH",2013,5,0
"BIH",2013,6,0
"BIH",2013,7,0
"BIH",2013,8,31286.68
"BIH",2013,9,176580.07
"BIH",2013,10,186553.91
"BIH",2013,11,236223.16
"BIH",2013,12,170995.45
"BIH",2014,1,205335.62
"BIH",2014,2,164402.82
"BIH",2014,3,134125.69
"BIH",2014,4,189783.4
"BIH",2014,5,0
"BIH",2014,6,0
"BIH",2014,7,0
"BIH",2014,8,237453.67
"BIH",2014,9,169086.55
"BIH",2014,10,185240.75
"BIH",2014,11,130020.73
"BIH",2014,12,313892.96
"BIH",2015,1,261440.82
"BIH",2015,2,269132.86
"BIH",2015,3,179454.04
"BIH",2015,4,138755.18
"BIH",2015,5,0
"BIH",2015,6,0
"BIH",2015,7,0
"BIH",2015,8,103374.01
"BIH",2015,9,161121.06
"BIH",2015,10,120057.61
"BIH",2015,11,190879.44
"BIH",2015,12,157004.81
"BIH",2016,1,327475.38
"BIH",2016,2,165029.24
"BIH",2016,3,131949.42
"BIH",2016,4,164532.88
"BIH",2016,5,0
"BIH",2016,6,0
"BIH",2016,7,0
"BIH",2016,8,173398.73
"BIH",2016,9,160346.08
"BIH",2016,10,185658.99
"BIH",2016,11,211571.12
"BIH",2016,12,218436.58
"BIH",2017,1,390704.67
"BIH",2017,2,271309.73
"BIH",2017,3,248825.3
"BIH",2017,4,217136.02
"BIH",2017,5,0
"BIH",2017,6,0
"BIH",2017,7,0
"BIH",2017,8,261217.53
"BIH",2017,9,248800.67
"BIH",2017,10,286915.27
"BIH",2017,11,234012.53
"BIH",2017,12,231057.03
"BIH",2018,1,293552.01
"BIH",2018,2,292742.75
"BIH",2018,3,261835.09
"BIH",2018,4,232537.6
"BIH",2018,5,0
"BIH",2018,6,0
"BIH",2018,7,0
"BIH",2018,8,132666.22
"BIH",2018,9,218318.28
"BIH",2018,10,228686.42
"BIH",2018,11,258475.87
"BIH",2018,12,222220.44
"BIH",2019,1,418875.81
"BIH",2019,2,253672.48
"BIH",2019,3,237257.12
"BIH",2019,4,257254.81
"BIH",2019,5,0
"BIH",2019,6,0
"BIH",2019,7,0
"BIH",2019,8,222746.24
"BIH",2019,9,225992.28
"BIH",2019,10,266534.33
"BIH",2019,11,260223.09
"BIH",2019,12,281855.98
"BIH",2020,1,241822.36
"BIH",2020,2,274554.15
"BIH",2020,3,250513.68
"BIH",2020,4,261693.89
"BIH",2020,5,0
"BIH",2020,6,0
"BIH",2020,7,0
"BIH",2020,8,246734.61
"BIH",2020,9,227627.8
"BIH",2020,10,252375.28
"BIH",2020,11,281555.69
"BIH",2020,12,253092.96
"BIH",2021,1,530522.25
"BIH",2021,2,350472.47
"BIH",2021,3,294706.63
"BIH",2021,4,286604.99
"BIH",2021,5,0
"BIH",2021,6,0
"BIH",2021,7,0
"BIH",2021,8,72010.47
"BIH",2021,9,272163.3
